Latitude,Longitude,Predictions
7.06208,125.61958,6.262860455447155
18.29542,120.64458,5.14069801876502
7.89542,31.84458,3.362243440046888
-11.72958,19.91125,5.061766018937663
65.99542,57.56125,5.87184906692528
56.97875,24.14458,6.694765429566462
-8.75458,-63.86375,5.832349529426735
27.78708,-97.40542,6.8531512065845375
44.22042,-105.46375,5.754420925505908
-14.21292,31.75292,5.226718767562559
29.72042,-95.48875,7.138689064013104
-4.27125,-55.98042,5.397794484896629
-6.22958,155.57792,5.972473608403283
26.60375,-81.83042,6.9948261026881635
-9.38792,20.27792,5.656336630708856
32.88708,13.24458,5.285569441835879
41.91208,0.18625,5.816630087588948
40.88708,107.12792,5.091554118837134
0.29542,6.66125,5.771843557183347
42.56208,-114.48042,5.722994832263338
24.80375,49.34458,5.78239927065727
31.86208,54.37792,6.219320680085644
40.91208,-98.33042,5.367284168128486
39.72042,36.96125,6.160378270224514
5.47875,5.68625,5.865731376827039
30.72875,-88.08042,4.686988983406013
48.24542,-101.33042,5.591027248585167
40.82042,-96.69708,6.726996144954271
52.01208,127.66125,5.111924086825775
-30.96292,27.59458,4.9258024605416715
44.79542,20.48625,6.815761149751244
40.50375,-88.97208,6.745893200295101
24.52875,117.63625,6.223126641491368
54.54542,18.51958,6.6587749781050425
8.13708,13.90292,5.535303354964566
38.93708,100.44458,6.345795665543043
-7.46292,17.18625,3.8060093730729583
37.60375,-0.97208,6.280404969261539
30.36208,-9.53875,6.055502258710171
44.32042,23.76958,6.203570476134956
-1.88792,11.02792,6.189357466338036
50.49542,-104.67208,6.226438247909482
64.82875,-147.86375,6.444363606785508
25.86208,114.92792,5.9603381201678305
16.92042,-89.88875,6.5390977878280365
26.22042,127.69458,6.810093910132496
37.14542,-3.64708,6.616622600819794
52.77875,52.22792,5.783910271074151
8.94542,7.07792,5.142596627022386
0.06208,111.46958,5.755552913057864
25.85375,-97.48875,5.875757237647199
35.03708,-80.80542,6.676496087315827
10.40375,-85.58875,6.700814762030553
-15.67125,-58.08042,5.5699181119484855
25.51208,96.10292,6.038150146180929
32.76208,-0.58042,5.77268159034696
55.62042,37.74458,6.455171732621823
22.60375,80.36958,5.86328919708917
32.27042,-9.23042,5.678822941249217
4.32042,113.96958,6.359247993877443
61.01208,14.53625,6.6367825024870655
-12.27958,43.72792,6.4889272746186
48.96208,89.96958,6.73087391283026
-15.66292,-56.13042,5.810352635613114
18.90375,84.49458,5.643539274235754
55.78708,-98.89708,6.4113310583924426
23.47042,74.32792,5.683808794517327
26.74542,31.49458,5.864154064484795
36.56208,34.23625,6.436281569277142
-34.95458,138.60292,7.43977358770469
31.14542,97.16125,5.784806447111697
57.17042,-2.08875,6.8200967833342405
-4.34625,152.24458,5.611866029221652
-29.71292,17.50292,5.403651069211033
51.87042,33.46125,5.701601849426554
-23.85458,35.34458,6.335149943792164
17.09542,121.62792,5.87354091326442
33.77875,111.61125,5.743549411134901
15.00375,27.38625,5.1310242585360335
40.73708,111.49458,5.511312813703957
34.70375,33.02792,6.410210147489374
-1.82958,127.62792,4.960090085243402
48.32875,25.08625,6.549986139066221
10.85375,-2.68042,4.947712142535936
8.49542,117.39458,5.4283093821519985
26.71208,116.36958,6.149219135219418
39.76208,64.44458,6.2401948662574585
40.92042,38.38625,6.650449852586944
-6.00458,29.18625,3.561177299471294
41.02042,113.12792,5.760675822912389
39.37875,112.69458,4.383743109366769
36.83708,81.59458,4.87663205195854
52.09542,11.64458,6.185681082216818
58.16208,7.99458,7.200885474679143
34.56208,38.26958,5.635744149109191
-10.42125,23.16958,3.5470623499171374
-6.86292,39.23625,5.584330071758679
41.42042,32.08625,5.957247169918121
39.36208,45.08625,5.273689177263937
49.67875,-125.00542,7.023164676511503
20.82875,83.43625,5.648120678773669
55.17042,-108.16375,5.7533238598260175
16.11208,49.11958,4.251356224646848
32.04542,112.15292,6.5375807650095075
32.07042,20.09458,5.537967954862146
6.47875,3.31125,6.227308193554615
46.97875,-123.83042,5.837361585707106
-39.27125,-71.95542,6.932143241586706
33.39542,6.86125,5.213093225545509
58.61208,125.39458,6.23198565182051
32.44542,3.70292,5.562013365519428
13.43708,11.48625,4.018858464686922
-8.74625,28.62792,3.4383692484248827
43.53708,118.69458,5.405307371427376
44.54542,135.52792,5.860316744632802
9.39542,41.56125,5.151023795693765
-15.87125,-52.26375,5.887403047634784
9.56208,31.61958,3.110522170509131
7.12875,-73.10542,6.87165391696131
41.89542,15.96125,6.400069178716306
-3.70458,128.16958,6.506482682405562
9.10375,3.83625,4.211465467393325
20.00375,110.32792,6.307285225026754
34.74542,-77.33042,5.811774259493342
60.44542,22.23625,6.967843054966758
43.60375,122.24458,5.992766729484283
56.85375,53.21125,6.48785450368241
58.44542,-3.08042,6.400412122720611
-5.03792,18.80292,5.112246010951398
4.52875,47.92792,4.440361206907198
-17.85458,25.82792,6.860576576382184
45.77875,-108.52208,5.525323091114912
51.42042,17.91125,6.315175276283013
17.08708,54.21125,5.570592689877548
36.92042,-89.33042,5.64730093026299
35.83708,-86.43875,6.267763118181223
39.79542,78.55292,5.865041893296684
7.87875,98.38625,6.645078377866441
56.16208,10.16958,7.0930498553206895
22.82875,41.43625,5.706461936775031
30.92875,75.84458,5.73360210576285
2.82042,24.66958,4.358248898548375
22.31208,114.25292,6.876180835035377
6.62875,124.06125,4.083473282448089
37.33708,97.37792,5.692639218286627
20.44542,99.91125,6.369449731850979
-28.46292,21.21958,5.927454889779948
-5.64625,122.53625,5.709098192135498
43.27042,20.01958,5.2753168147159455
35.52875,51.15292,6.382965018956437
42.35375,-83.17208,4.526920883871892
53.77875,38.11958,5.8336062283731565
28.65375,-17.93875,7.138756490373787
59.41208,13.50292,6.543598451004722
41.43708,33.75292,5.44038416916492
17.99542,-102.23042,5.536395199690069
32.32042,-86.23875,5.864023792920844
-6.93792,107.61125,6.832432159361688
10.29542,123.88625,5.419350682012838
1.57875,110.38625,6.533814161122155
-6.94625,114.09458,6.194325177502934
42.82875,-1.65542,6.511626885902415
0.38708,9.49458,6.21435361848788
49.20375,28.55292,6.210397985609189
-16.04625,31.38625,4.385368474018346
-27.32958,24.72792,5.809068522555598
-37.70458,176.29458,7.487677331867645
-42.79625,147.24458,6.934707446249707
-8.82125,121.66125,6.200842508700738
46.32875,-79.47208,6.8651194889416365
29.37042,64.74458,4.919006668459775
32.66208,-16.95542,7.007782955688412
48.72875,44.51125,6.07583037366167
-28.98792,153.28625,6.148054516146602
-31.32958,-54.12208,5.789497400667776
35.50375,45.43625,6.456875999359358
44.99542,41.09458,5.834312101943145
-2.06292,16.49458,4.293691389966834
0.52042,25.19458,5.233493896538096
14.10375,-1.63042,4.908282574008066
41.56208,108.50292,5.30381750961472
-10.52958,121.86125,5.095070721041088
37.24542,-93.28042,6.127337546197436
46.32875,48.03625,6.113902178129441
35.92042,64.76125,4.975024367037152
41.55375,-90.48875,6.733863036652714
-14.83792,-40.87208,5.3181693362050515
34.71208,137.77792,6.6063357972671595
-43.55458,172.60292,7.119400213651814
64.54542,34.74458,5.322360682310629
23.52042,86.70292,5.622731905771717
24.14542,52.73625,5.7676668963990885
13.09542,37.89458,5.261795591343344
47.57875,130.83625,5.43246835781076
4.17042,73.51125,6.113036594131029
64.23708,-76.53875,6.318810850975764
37.87042,139.04458,6.806307413488809
41.07875,-85.13042,6.301333840962594
-3.07125,137.91125,4.504515932489805
-7.52958,-46.04708,5.514510801316837
28.09542,30.75292,5.489551027402375
9.14542,18.17792,5.239092436521034
-8.09625,156.83625,6.641887258113136
22.35375,91.82792,6.587899836156136
-36.62125,-64.28875,6.360890949484992
30.40375,68.61125,5.139470751338441
-5.69625,16.61125,2.9913317642627524
56.71208,-111.38875,6.309680031737368
6.92875,122.08625,5.870410823637114
35.20375,-101.83875,5.918235810722593
-0.04625,109.31958,5.7727715931647525
38.35375,-81.73042,5.693477316411881
4.67042,119.39458,5.426578913192015
-35.42125,-71.65542,6.30785183492768
35.07875,-92.47208,5.434000867895223
4.78708,33.46125,3.56992012849723
52.46208,13.31958,6.985951331646838
-36.85458,174.76125,7.8099532544328785
37.99542,23.71125,6.6561319155853775
-6.90458,-37.60542,4.882234302953687
29.96208,32.50292,5.488291788948551
33.76208,-84.37208,7.0834007382181685
39.68708,66.92792,6.967187662964656
23.89542,106.61958,5.759450941437732
53.34542,-6.27208,7.2004464381935405
-3.44625,143.22792,5.195454956214351
30.44542,-84.30542,6.754768432789274
19.57042,37.16958,6.312026297137619
35.79542,-78.68042,7.050505350884867
38.91208,-77.02208,7.559106866500162
-6.32958,120.47792,5.7396863459326655
12.89542,44.96125,3.8493101466804216
48.76208,-91.59708,6.233217812219753
63.17875,75.44458,5.8911069802743325
13.92875,-84.40542,4.366471785318747
-24.22958,-69.05542,5.64847965922221
43.47042,-3.80542,6.549607722806817
-31.93792,115.86958,7.342546186634832
29.27875,88.87792,6.201770486565786
-4.00458,122.51958,6.26741874341134
-18.85458,47.51958,6.629280364408592
29.58708,50.52792,5.423334225163795
20.93708,-17.03042,5.011060958912299
32.30375,-64.76375,7.627660653601399
44.64542,-90.17208,5.231098948151062
-28.22958,32.28625,5.65810720666606
44.41208,-103.50542,5.805007735617634
13.14542,32.66958,5.027228510983443
6.21208,15.21125,3.9186765502748253
-6.17958,35.74458,4.483148630614019
37.93708,40.21958,6.090747350203472
27.54542,68.20292,5.328431515880859
8.44542,-82.41375,6.27486183476499
-41.32125,174.76125,6.959592718015836
44.02875,89.59458,5.448292386132089
61.12875,-149.93042,6.695112431285376
52.97042,36.06125,6.092257883477385
-8.55458,125.55292,6.49369098890997
33.56208,-7.53875,5.716320310199937
13.19542,30.24458,4.51371081137947
-33.20458,-62.60542,6.448184208895612
-21.00458,32.36125,5.700825371586221
11.69542,34.28625,5.2702799300937935
41.19542,69.21125,5.804336577163518
12.57042,-7.98042,5.044724519054167
39.65375,-106.61375,7.266417341437479
-7.66292,22.41958,3.5699385025245265
25.59542,111.93625,5.875458737193071
5.93708,116.06958,6.270219101918869
43.81208,87.56125,5.921004925684122
45.49542,-122.53875,6.479134295450432
17.77875,33.99458,5.6277729678525
27.51208,52.57792,6.078933189158321
32.75375,-117.11375,7.024232028311824
44.17042,28.59458,6.637487842193095
-30.00458,-52.90542,6.266787807662005
32.69542,36.57792,5.849063032512229
44.32042,86.04458,5.752168205647749
27.82875,66.61125,4.770783676210602
43.43708,39.92792,6.806764005397605
-5.62125,-78.53042,5.1430831392749194
27.38708,95.61958,5.729685885983311
-17.72125,168.31125,6.178138161749154
44.94542,128.39458,6.206524782607776
2.27875,128.24458,4.674524300624054
-33.77958,-69.03875,6.005983048123628
52.22042,21.00292,6.951041584439582
15.14542,78.50292,5.6094288957121154
8.80375,24.32792,3.674718190281621
24.54542,76.19458,6.168676644759872
50.22042,-5.21375,6.803367721694979
57.84542,61.66958,6.299332049284374
59.93708,10.79458,6.846561889653516
56.59542,84.89458,5.941936797391555
-27.64625,27.19458,6.34555879304832
46.18708,129.35292,5.80219853423968
49.28708,-123.13042,7.934865382884344
29.82042,40.11125,5.271167678946667
-21.55458,-64.73875,6.40824904395661
-23.57125,-70.39708,5.977996258248075
17.13708,8.07792,4.249866207990406
53.84542,69.75292,6.004735901279628
31.65375,98.58625,5.380428908990857
6.30375,-10.77208,5.03185807128061
-20.09625,30.83625,5.420944182482672
12.02042,8.49458,4.659475698086148
8.57875,16.05292,5.468671039559983
30.66208,79.52792,6.455937413001374
42.50375,24.18625,6.399865818244289
44.13708,15.21125,6.703144763150006
42.80375,-73.93875,5.785968929262922
45.69542,85.12792,5.649476884833166
36.77042,69.54458,5.801768682259519
21.40375,103.01958,6.250933674302268
-1.69625,114.86958,5.759640156116164
25.27042,51.54458,6.622961639933737
61.22875,46.62792,5.73290318502127
45.78708,132.96125,5.392084636841715
56.99542,40.96125,6.091849149794337
40.53708,-78.38875,5.968081302371642
43.35375,46.09458,6.113038398200651
37.07042,-8.10542,7.174905996052727
10.38708,-12.06375,4.937674507326129
41.94542,117.74458,5.664333110306171
39.43708,114.22792,5.856143661960393
18.27042,-94.68875,5.560010298124284
13.51208,105.26125,5.61118309948478
5.77042,20.67792,4.023927059831813
49.50375,-56.07208,6.148479225908576
-3.87125,-54.22208,4.622459348495025
-22.51292,17.03625,5.816758274156301
60.87875,71.84458,6.083652996947182
-23.39625,-57.44708,5.19256531668345
46.47042,30.70292,6.0095231692766236
-0.09625,14.48625,3.932071929341194
-29.17958,-58.08042,5.777207397709366
-22.66292,-45.01375,6.207467782678495
24.77875,85.41125,4.393082878719706
-21.41292,149.22792,6.502175208044664
-16.69625,-60.96375,5.857925081277843
31.49542,31.83625,5.9207282856248025
4.51208,-74.10542,6.192903298645623
50.28708,8.33625,6.403827298036597
27.89542,102.26958,6.297205977045645
13.87875,43.78625,3.9087150955870436
-13.69625,50.01958,5.863701974315169
38.27875,140.87792,6.531616372481047
61.26208,73.43625,6.257905802146131
25.74542,101.30292,6.369566588994524
23.82042,-100.73042,5.19667168236509
14.53708,3.34458,4.860993734027954
33.57042,133.56958,6.805997417021173
39.02875,88.11958,5.06478813466958
12.08708,0.35292,4.207623535608999
49.28708,120.73625,5.763387709384178
5.54542,95.32792,6.842360004842961
-29.40458,-66.87208,5.6765145176365435
-22.33792,35.46958,6.017814866689597
46.98708,28.82792,6.259229503707428
14.51208,6.76125,4.095018180437887
46.83708,-71.23042,7.18028278455758
-10.30458,150.58625,4.8923456577414655
15.42042,76.53625,5.996522830818949
23.12875,-82.36375,6.8321030401951175
13.90375,9.01125,4.252836721630866
63.76208,121.64458,6.156579483240005
42.95375,-81.20542,6.713972529586416
1.02042,-60.03042,5.3595396245905125
-5.45458,105.30292,6.276624197202365
12.37042,-1.55542,5.585274812770493
-19.93792,-43.93042,7.1986906464492915
-1.87958,17.94458,4.011658685792327
27.45375,-109.92208,6.801797171109701
52.80375,89.91125,5.384181359775976
12.97042,77.61958,7.0919683224747745
-22.10458,-41.45542,5.966593034025498
46.62042,126.96958,6.217137333925386
23.67042,-15.95542,6.588662277672327
17.14542,-25.02208,6.45881219329611
-24.69625,33.57792,5.385208777854139
32.35375,74.53625,5.250899626824369
-27.36292,-70.32208,6.505973133791033
30.25375,56.97792,6.577563828986677
-27.38792,-55.91375,5.433631087209447
-1.23792,30.41125,5.227054121255502
36.87042,-76.31375,6.658508351153455
9.40375,-0.88042,5.850537229362677
-1.37125,28.07792,3.097575278356198
17.97042,102.62792,6.215047047396993
55.17042,30.14458,6.03552898918155
25.12875,99.18625,6.313796906268921
10.39542,5.46958,4.3880735635694865
-36.37125,142.99458,5.959535953507275
27.12875,-13.11375,6.191816325684448
-11.45458,34.00292,4.603898471394135
32.37042,15.06958,5.32465753213128
46.27042,-119.28042,6.858496681519241
47.22875,-1.56375,6.967707160132418
-8.58792,116.11125,6.005504800777338
37.89542,77.40292,5.463400794581157
52.62875,-104.88875,5.7955831432783285
14.52875,-90.56375,6.5133121264075395
18.47042,74.26125,5.787319567682802
39.73708,-121.82208,6.8286190330744905
39.02875,48.66958,5.840619339912559
10.69542,-71.63875,5.341967074663597
54.52042,36.26125,6.5666923673845
57.04542,63.46125,5.34378809280845
-2.92125,132.77792,4.359802574226332
-18.05458,49.31125,5.359391390939573
35.22875,-94.25542,4.654156984545404
1.02875,118.02792,5.515654322159935
-0.87125,131.27792,5.480996979239377
6.47875,17.43625,3.8456174566694465
16.15375,94.76125,5.3999255306550555
0.02875,-79.40542,5.721947178145387
10.72042,75.94458,6.91056827212857
-20.05458,-47.73875,5.461428697445633
43.85375,18.36958,6.427478978804245
38.06208,46.26958,6.772231260670118
40.79542,30.75292,5.780928022802541
7.73708,-5.02208,6.158282056280769
28.03708,81.61958,5.341711684726751
11.88708,-15.61375,4.952875677644489
53.67042,53.66958,5.821236013790556
28.73708,111.62792,5.790268566912911
-21.12125,-42.91375,6.07001508956818
16.23708,80.63625,5.697022163816303
41.93708,-87.71375,6.800997115852815
3.02042,30.91125,5.204923049036202
20.35375,121.95292,6.450416996008369
10.41208,-7.15542,4.120436787418718
-8.46292,140.40292,5.509376747213186
-4.02125,39.61958,5.825659933534471
24.42875,39.53625,7.010289243875932
45.97875,-112.48875,5.758127244514294
36.67042,3.16958,6.320199335103497
-13.18792,-74.23042,5.088979773541656
47.51208,19.06125,7.282643824895306
15.87875,-97.07208,7.284604048947139
40.57042,48.40292,6.124781288675445
69.36208,88.25292,4.299508350311523
38.31208,27.12792,6.593615366901157
51.78708,55.08625,5.666049020154423
33.13708,11.16958,5.982069186955436
19.85375,-90.51375,6.592829287334449
14.51208,75.33625,5.414577437096638
23.83708,95.63625,5.787271526386681
52.24542,104.26958,6.1465560700994635
-3.78792,139.39458,5.418726873631493
19.09542,82.00292,5.7224681439025185
-26.18792,28.03625,6.918656363609957
47.32042,87.81125,5.859271231320941
33.85375,95.61125,5.797124354291349
46.87875,-102.76375,5.1608921591186645
-14.02125,-49.18042,4.9722655799446525
31.72042,-83.26375,4.420776031461177
21.16208,77.31125,5.69363481126767
39.95375,-83.07208,5.483362133482582
46.94542,7.39458,6.624767505955395
1.03708,97.47792,5.652005345462112
61.70375,27.22792,6.073220059594961
41.17042,61.40292,4.456658957464243
46.15375,-60.17208,6.562590969956681
42.28708,123.84458,5.935872162184929
-29.94625,23.66958,4.539633566126797
56.07875,99.66958,5.839975989721868
-13.65458,-57.91375,5.875716109030742
24.82042,-107.38042,6.34571699011373
19.20375,-96.18875,6.366241119076427
14.57042,79.88625,6.450410820168828
21.28708,-157.83042,7.8374590585990775
-9.90458,-76.22208,6.110436119942409
28.63708,77.07792,6.802168411752386
-17.04625,15.69458,4.463885485700745
47.57042,34.37792,6.116162032043544
40.95375,-5.63875,6.672659043630691
53.12042,26.06958,6.061596515963208
43.53708,83.54458,4.008979373881167
-32.19625,152.51958,6.970762517927658
12.15375,-68.90542,6.03535291134544
-2.59625,116.36125,5.262788746313905
20.04542,-77.58042,5.533551636012993
9.73708,118.72792,6.711973078274906
39.39542,-84.60542,5.830438038838763
42.99542,21.94458,6.133262575608121
25.70375,81.56125,5.311911235186396
46.67042,90.35292,4.943725533369383
27.78708,-107.49708,5.5708581670979225
8.47042,-13.26375,4.951160399261556
8.42875,99.91958,6.127555599835338
25.77875,-108.99708,6.44003534215177
-5.32958,25.13625,2.9907471955801532
47.03708,142.70292,6.109341974747138
36.01208,-83.92208,6.160585842093788
17.89542,79.94458,5.414375964226875
26.58708,87.27792,5.826400372818556
42.51208,-94.16375,5.530589369788238
-11.66292,27.49458,5.973367849179719
46.54542,24.56125,6.794054298823021
35.62042,-117.66375,5.523109364452826
44.07042,-121.25542,7.121493434873584
4.42042,30.12792,3.6739192509629235
36.85375,10.08625,5.943253558186679
-20.13792,28.60292,6.278004696722907
37.17875,42.13625,5.6570277072187185
33.21208,67.91125,5.54235327004959
-39.51292,176.86958,7.20226422046364
46.12875,22.78625,6.241565476253957
16.24542,-0.02208,5.071932947301715
20.52042,-103.38042,6.502167979279088
38.50375,43.38625,6.678497635604496
41.65375,41.63625,6.075566455971487
36.77042,35.78625,6.237603317784952
-24.92958,152.28625,6.38158850083019
10.53708,23.43625,4.339928946191429
37.32875,127.09458,6.818791382180645
51.03708,-114.08875,7.386198652839126
49.14542,9.31958,6.4460611790843805
50.60375,137.06958,5.821526425106472
31.96208,5.33625,5.409940831275595
-18.87125,-41.95542,6.333049265860374
-1.23792,34.47792,4.958729964610892
11.67042,92.73625,6.861639664442384
59.31208,18.07792,7.112128519101993
33.95375,99.87792,5.297611042899678
29.47875,34.98625,6.343377078563635
10.97042,-0.84708,4.860375214663688
55.97042,-3.18875,6.8328182308271765
24.31208,109.40292,6.381011102779448
34.11208,2.11125,5.300587159220907
55.47042,8.50292,6.851137245933029
6.96208,81.53625,5.341217460609008
37.62042,114.91125,5.82203778864159
38.03708,12.53625,6.76983515861943
42.48708,26.50292,6.294257958426988
17.12042,-61.81375,6.689985994900717
55.12042,-1.52208,5.521215430513302
-33.69625,-53.46375,5.42426735243561
50.42042,124.01125,6.125461466439422
41.38708,-72.43042,6.852996294726265
31.23708,105.84458,5.7961043118662365
49.79542,73.03625,6.388104503977267
-27.12958,-48.60542,6.908948271356915
30.05375,112.24458,5.422876567135659
21.55375,86.54458,5.4077134144966585
52.41208,-4.08042,6.604539867919667
9.00375,27.83625,3.477230221829534
-29.17125,26.24458,6.7557973113406105
-15.82125,-48.10542,5.381295295057064
-5.17125,34.66125,4.962126370771849
13.62042,20.07792,4.4077085685106265
36.72875,-110.26375,6.444975476649995
53.14542,29.22792,6.191925866479876
-4.78792,-48.07208,5.418712813708451
55.07042,82.90292,6.379151882509091
-4.76292,103.78625,5.37133662436065
24.83708,67.06958,6.974798099064627
30.57875,2.86958,5.687424945588883
37.92042,58.40292,5.85977496591371
6.22875,-75.53875,7.041862372042271
54.77042,32.06958,5.583125961155596
12.76208,36.42792,4.824498436070189
38.98708,-1.86375,6.07285216817951
53.36208,58.96958,6.019362743960218
24.09542,32.90292,5.418225429111059
52.24542,15.54458,5.7538440468733025
-33.28792,-66.34708,6.248204658439629
-9.42958,159.94458,6.020559020620361
0.97042,27.14458,2.8451493761376714
-38.77125,-62.28875,6.583972985849001
58.37875,45.51958,5.603224211548939
30.23708,-93.19708,6.067735100214128
-22.99625,-53.19708,5.820918056062654
14.49542,-4.19708,5.214524014879212
46.42042,20.34458,5.923824694838923
59.62042,60.60292,5.806716873404191
38.57875,-90.28042,6.628166152231302
-31.32958,-66.58875,5.501269479598253
-33.65458,115.32792,7.130682001362479
36.97042,-120.05542,6.471503392524727
24.97042,38.02792,5.652859817673991
3.99542,126.68625,5.693731471229127
11.32042,122.51958,5.7720734001406235
45.55375,-73.61375,7.136277089456809
35.18708,-111.63875,7.003993096335995
