Latitude,Longitude,Predictions
37.98708,-121.79708,6.141891590339254
37.97875,-122.54708,7.608113566209139
37.97875,-122.52208,7.611145131097924
37.97875,-122.49708,7.64463898379036
37.97875,-122.47208,7.5562721239705555
37.97875,-122.34708,6.396255561194119
37.97875,-122.31375,6.980511645645441
37.97875,-122.29708,7.166939503681546
37.97875,-122.27208,6.946137806549474
37.97875,-122.24708,6.9350619370360835
37.97875,-122.20542,7.308487449341697
37.97875,-122.16375,7.0331025842834896
37.97875,-122.10542,7.215430060594996
37.97875,-122.07208,7.317143777339557
37.97875,-122.05542,6.989106461548788
37.97875,-122.02208,6.918459970547688
37.97875,-121.99708,6.8009690431102845
37.97875,-121.98042,6.856486731908353
37.97875,-121.90542,6.742879147895295
37.97875,-121.87208,6.534806246937916
37.97875,-121.83875,6.273674269704527
37.97875,-121.82208,6.40313337992183
37.97042,-122.53042,7.170013784085342
37.97042,-122.51375,7.391190024855663
37.97042,-122.48875,7.45870263552589
37.97042,-122.35542,6.5232878414383
37.97042,-122.33042,6.859941247263399
37.97042,-122.30542,6.775718088325521
37.97042,-122.28875,6.871068799750892
37.97042,-122.25542,6.961976293443937
37.97042,-122.19708,7.0856019261350305
37.97042,-122.17208,6.932161572268098
37.97042,-122.14708,7.099961067327529
37.97042,-122.13042,7.075019865160899
37.97042,-122.11375,7.168849744714078
37.97042,-122.09708,7.416879621909717
37.97042,-122.06375,7.257682645394204
37.97042,-122.03875,6.9679636046272835
37.97042,-122.00542,6.80768145395334
37.97042,-121.98875,6.918885115989894
37.97042,-121.97208,6.924715165632573
37.97042,-121.92208,6.5966824702757165
37.97042,-121.86375,6.650720724265613
37.97042,-121.80542,6.463772811378374
37.97042,-121.78875,6.473666260247437
37.96208,-122.54708,7.800912988926656
37.96208,-122.52208,7.548018694069631
37.96208,-122.50542,7.420301138105132
37.96208,-122.37208,5.788443275057231
37.96208,-122.34708,6.332636356565333
37.96208,-122.32208,6.806215071865414
37.96208,-122.29708,7.0300673833403025
37.96208,-122.27208,6.802524035786304
37.96208,-122.24708,6.9909057844693825
37.96208,-122.20542,7.181347859283291
37.96208,-122.18042,6.993339011883623
37.96208,-122.15542,7.021964182291898
37.96208,-122.12208,7.358688227502787
37.96208,-122.10542,7.151877549601421
37.96208,-122.08042,7.195845875367663
37.96208,-122.05542,7.20845253041649
37.96208,-122.03042,7.141237641133464
37.96208,-122.01375,6.959859187625377
37.96208,-121.99708,6.994414677890663
37.96208,-121.98042,7.030278444489992
37.96208,-121.95542,6.9417150748187995
37.96208,-121.93875,6.929551280630331
37.96208,-121.81375,6.40125357081959
37.96208,-121.79708,6.491587437373969
37.95375,-122.53875,7.7224071991242935
37.95375,-122.51375,7.515572744425102
37.95375,-122.48875,7.314690737551013
37.95375,-122.40542,6.615685730846726
37.95375,-122.36375,6.6732743292074135
37.95375,-122.33042,6.27910949188509
37.95375,-122.28042,6.934511218071285
37.95375,-122.26375,7.07021882558905
37.95375,-122.19708,7.332760235254701
37.95375,-122.17208,7.26789521125239
37.95375,-122.11375,7.576045232975295
37.95375,-122.09708,7.369939884207172
37.95375,-122.07208,7.490819641616967
37.95375,-122.04708,6.892373252888104
37.95375,-122.00542,6.9350926343298696
37.95375,-121.98875,6.77185401419178
37.95375,-121.96375,6.79565046041429
37.95375,-121.92208,7.061734381608465
37.95375,-121.82208,6.569157709806948
37.95375,-121.80542,6.643596188452968
37.95375,-121.78875,6.65040111627508
37.94542,-122.54708,7.564431517849719
37.94542,-122.53042,7.70089528765041
37.94542,-122.50542,7.425585077524833
37.94542,-122.38875,6.452744713909543
37.94542,-122.37208,6.246224912240312
37.94542,-122.35542,6.282093503034324
37.94542,-122.33875,6.454760049504375
37.94542,-122.32208,6.89545776119086
37.94542,-122.30542,6.8806308035472235
37.94542,-122.27208,7.134952454726561
37.94542,-122.20542,7.431996406650742
37.94542,-122.18042,7.356801250703406
37.94542,-122.16375,7.462837004359213
37.94542,-122.08042,7.3841155385638695
37.94542,-122.06375,7.1500728000922145
37.94542,-122.03042,6.8290285957195405
37.94542,-121.99708,6.897699412638033
37.94542,-121.95542,7.029361249372303
37.94542,-121.93875,7.267243624055936
37.94542,-121.79708,6.511374902505261
37.93708,-122.53875,7.637028984426184
37.93708,-122.52208,7.616468356917297
37.93708,-122.48875,5.0424489011769715
37.93708,-122.36375,6.496150462038062
37.93708,-122.33042,6.6729140009269345
37.93708,-122.31375,7.461498149310808
37.93708,-122.18875,7.345215114342088
37.93708,-122.17208,7.253439166409512
37.93708,-122.11375,7.524484741951612
37.93708,-122.08875,7.333747949664139
37.93708,-122.07208,7.414955173574243
37.93708,-122.04708,6.93296748255783
37.93708,-122.02208,7.031082203098771
37.93708,-122.00542,7.517690346572827
37.93708,-121.98042,6.941134077056219
37.93708,-121.96375,6.949576507918205
37.93708,-121.92208,7.089977074294086
37.92875,-122.54708,7.585548534770415
37.92875,-122.53042,7.5899335126465575
37.92875,-122.51375,7.670657554547284
37.92875,-122.38875,7.066011928647302
37.92875,-122.37208,6.818707337852375
37.92875,-122.34708,6.440569877641355
37.92875,-122.32208,6.746105914430606
37.92875,-122.30542,7.3190371489204145
37.92875,-122.15542,7.598689898074455
37.92875,-122.09708,7.497329338943601
37.92875,-122.08042,7.451855505299376
37.92875,-122.05542,7.087848512857378
37.92875,-122.03875,7.379521515605068
37.92875,-122.01375,7.137538431978767
37.92875,-121.97208,6.963568170220809
37.92875,-121.93042,7.329750939693457
37.92875,-121.90542,7.235347062205798
37.92875,-121.81375,6.883879388261808
37.92042,-122.53875,7.921281789268443
37.92042,-122.52208,7.505168970677686
37.92042,-122.50542,7.803669749711827
37.92042,-122.48875,7.733489604988615
37.92042,-122.35542,6.7921138211451595
37.92042,-122.33042,6.936390149795929
37.92042,-122.31375,7.107852779820021
37.92042,-122.28875,7.3827784618713395
37.92042,-122.11375,7.577228594694699
37.92042,-122.08875,7.521794130029564
37.92042,-122.06375,7.257032521419819
37.92042,-122.03042,7.542259896828706
37.92042,-122.00542,7.315291667129863
37.92042,-121.98875,7.542823083152844
37.92042,-121.91375,7.228374829561895
37.92042,-121.89708,7.113467718829686
37.91208,-122.54708,7.70249041372757
37.91208,-122.53042,7.683536916442423
37.91208,-122.51375,7.515899706128941
37.91208,-122.49708,7.583539814337427
37.91208,-122.48042,7.920762433618477
37.91208,-122.38042,6.953297380582748
37.91208,-122.34708,7.073270204531865
37.91208,-122.32208,6.916320415684933
37.91208,-122.29708,7.389607238896295
37.91208,-122.27208,7.4567860195670495
37.91208,-122.19708,7.804277334108694
37.91208,-122.18042,7.7933116019733815
37.91208,-122.16375,7.800483583430256
37.91208,-122.13875,7.686135771326543
37.91208,-122.09708,7.561321903206842
37.91208,-122.07208,7.652495171530351
37.91208,-122.04708,7.530167694393309
37.91208,-122.01375,7.44108999455133
37.91208,-121.99708,7.410461838799182
37.91208,-121.90542,7.0217434727908214
37.91208,-121.88875,7.038687608699329
37.91208,-121.82208,7.086619841149844
37.90375,-122.53875,7.876169220674286
37.90375,-122.52208,7.700631398414791
37.90375,-122.47208,8.021307141444886
37.90375,-122.36375,7.037110328317486
37.90375,-122.30542,7.434925089748454
37.90375,-122.28042,7.537330368244029
37.90375,-122.25542,7.755768279825883
37.90375,-122.18875,7.8152160375770805
37.90375,-122.17208,7.824206260217937
37.90375,-122.14708,7.799451492132534
37.90375,-122.08875,7.85094175353067
37.90375,-122.05542,7.876786855682343
37.90375,-122.03042,7.737468570663969
37.90375,-122.00542,7.743296054933141
37.90375,-121.98875,7.263640592369321
37.90375,-121.87208,7.051911086220992
37.90375,-121.80542,7.037637094751238
37.90375,-121.78875,6.980517612243905
37.89542,-122.54708,7.726207028398963
37.89542,-122.53042,7.892560371280687
37.89542,-122.51375,7.732309889692862
37.89542,-122.49708,7.810805121360172
37.89542,-122.48042,7.919931822535117
37.89542,-122.44708,7.994493123958603
37.89542,-122.26375,7.659879664029346
37.89542,-122.20542,7.601153539554278
37.89542,-122.18042,7.85750553834862
37.89542,-122.16375,7.7365957733243516
37.89542,-122.13042,7.635484957133772
37.89542,-122.11375,7.499977485032967
37.89542,-122.09708,7.674326349887795
37.89542,-122.08042,7.480051983494065
37.89542,-122.04708,7.540944390604715
37.89542,-121.99708,7.533388785510086
37.89542,-121.86375,7.169341699254977
37.89542,-121.84708,7.0546306168527115
37.89542,-121.81375,7.05164301940024
37.89542,-121.79708,7.150353174386915
37.88708,-122.53875,7.58589310264784
37.88708,-122.52208,7.50074784678364
37.88708,-122.50542,7.218602122373717
37.88708,-122.47208,7.906448022432874
37.88708,-122.45542,7.99828172401764
37.88708,-122.43875,7.910827079313112
37.88708,-122.30542,7.280924923509944
37.88708,-122.28875,7.470087416164156
37.88708,-122.24708,7.47325337253002
37.88708,-122.22208,7.30437258903129
37.88708,-122.19708,7.8203817858624705
37.88708,-122.15542,7.886282698144096
37.88708,-122.13875,7.481455307004344
37.88708,-122.12208,7.747181478655216
37.88708,-122.10542,7.7890674320157025
37.88708,-122.08875,7.714671330897277
37.88708,-122.07208,7.399919190032448
37.88708,-122.05542,7.795973243645176
37.88708,-122.03042,7.820842423810267
37.88708,-121.87208,7.22345436985372
37.88708,-121.85542,7.141787257129537
37.88708,-121.83875,7.11913424050712
37.88708,-121.82208,7.046154485102551
37.88708,-121.80542,7.078809560339365
37.88708,-121.78875,6.970552230461683
37.87875,-122.54708,7.771182565939708
37.87875,-122.53042,7.54036334825884
37.87875,-122.51375,6.9716955460743
37.87875,-122.49708,7.511654296515703
37.87875,-122.46375,7.826867646868149
37.87875,-122.44708,7.981013504880579
37.87875,-122.29708,7.761532577407824
37.87875,-122.27208,7.868128555001851
37.87875,-122.25542,7.858728264246632
37.87875,-122.23875,7.894748147259678
37.87875,-122.21375,7.626522318549336
37.87875,-122.17208,7.80871998149128
37.87875,-122.13042,7.628517571720944
37.87875,-122.08042,7.533345622321937
37.87875,-122.06375,7.359268854214761
37.87875,-122.04708,7.362213011062604
37.87875,-122.00542,7.525012510718153
37.87875,-121.86375,7.256055705390321
37.87042,-122.53875,7.6720477281456185
37.87042,-122.52208,7.0666481079131875
37.87042,-122.50542,7.909361714621729
37.87042,-122.45542,7.887455924143162
37.87042,-122.43042,7.899769336955238
37.87042,-122.31375,7.254805636926099
37.87042,-122.28875,7.369421631528658
37.87042,-122.26375,7.658987668567424
37.87042,-122.24708,7.626935358825503
37.87042,-122.23042,7.79557968545047
37.87042,-122.19708,7.798490728553324
37.87042,-122.18042,7.800134113618725
37.87042,-122.16375,7.730095377360813
37.87042,-122.13875,7.642021034144607
37.87042,-122.12208,7.688015795845848
37.87042,-122.09708,7.631633600161801
37.87042,-122.05542,7.485462508552158
37.87042,-122.02208,7.595790823317118
37.87042,-121.98875,7.374539910024443
37.87042,-121.94708,7.436006723623896
37.87042,-121.87208,7.1819996604010035
37.87042,-121.84708,7.105295990537183
37.86208,-122.51375,6.951036642278702
37.86208,-122.46375,7.8730893614997095
37.86208,-122.43875,7.849237497802349
37.86208,-122.42208,7.917248204472995
37.86208,-122.29708,7.49861704142409
37.86208,-122.27208,7.263814756832905
37.86208,-122.25542,7.52757648510711
37.86208,-122.21375,7.64967451170758
37.86208,-122.18875,7.769399327323776
37.86208,-122.17208,7.682414175374362
37.86208,-122.15542,7.801177009970481
37.86208,-122.13042,7.480031325015476
37.86208,-122.10542,7.728604865455156
37.86208,-122.08875,7.601616579798547
37.86208,-122.07208,7.341434890760157
37.86208,-122.03875,7.819728550866306
37.86208,-122.01375,7.675658931979373
37.86208,-121.99708,7.75338798722584
37.86208,-121.97208,7.31418587728972
37.86208,-121.93042,7.546195719482302
37.86208,-121.85542,7.384884007605478
37.85375,-122.49708,7.628440288440341
37.85375,-122.48042,7.722265555190024
37.85375,-122.43042,7.8297789920474505
37.85375,-122.28042,7.3403506009735935
37.85375,-122.23875,7.874361944965356
37.85375,-122.22208,7.656797718772547
37.85375,-122.18042,7.762504246367975
37.85375,-122.16375,7.802774893917155
37.85375,-122.12208,7.678371134996576
37.85375,-122.08042,7.606018085004736
37.85375,-122.06375,7.360387987419759
37.85375,-121.98042,7.778091992468251
37.85375,-121.95542,7.67620267621687
37.85375,-121.92208,7.567214528659194
37.85375,-121.87208,7.390799463839427
37.84542,-122.48875,7.800763941031783
37.84542,-122.31375,7.294965976905768
37.84542,-122.29708,7.4195017711306654
37.84542,-122.26375,7.024165021656107
37.84542,-122.24708,7.5820190535108445
37.84542,-122.23042,7.62910321729915
37.84542,-122.20542,7.5069681909956785
37.84542,-122.14708,7.862072674532737
37.84542,-122.13042,7.78442047042791
37.84542,-122.11375,7.610078524797904
37.84542,-122.08875,7.564549052888095
37.84542,-122.04708,7.656253590369016
37.84542,-122.03042,7.664582489196613
37.84542,-122.01375,7.672152170755936
37.84542,-121.99708,7.847431538413871
37.84542,-121.97208,7.395940218563647
37.84542,-121.94708,7.614047395354089
37.84542,-121.83875,7.019698951975761
37.83708,-122.53042,7.607767491057951
37.83708,-122.51375,7.3868531970368965
37.83708,-122.49708,7.561956616308597
37.83708,-122.30542,7.252200699996739
37.83708,-122.28875,7.6354076123409325
37.83708,-122.27208,6.92493085929787
37.83708,-122.25542,7.438200959012351
37.83708,-122.23875,7.380287369478256
37.83708,-122.22208,7.607609218186651
37.83708,-122.19708,7.419090951861433
37.83708,-122.17208,7.501037590437596
37.83708,-122.13875,7.541204098610671
37.83708,-122.12208,7.476835201296369
37.83708,-122.10542,7.426271964596538
37.83708,-122.08042,7.489173069012941
37.83708,-122.03875,7.28370697871943
37.83708,-122.02208,7.764618030953662
37.83708,-121.98042,7.86792230591619
37.83708,-121.95542,7.736083872184446
37.83708,-121.91375,7.968526035762107
37.83708,-121.83042,7.439278825144594
37.82875,-122.53875,7.460077039901146
37.82875,-122.52208,7.637366727486748
37.82875,-122.48875,7.543598770077202
37.82875,-122.37208,7.7092855794086965
37.82875,-122.26375,7.139779304409355
37.82875,-122.24708,7.468631041810118
37.82875,-122.23042,7.759205435592768
37.82875,-122.20542,7.426231215999809
37.82875,-122.18875,7.666834251519971
37.82875,-122.16375,7.3221128671002855
37.82875,-122.13042,7.617051107524535
37.82875,-122.11375,7.710615584375485
37.82875,-122.08875,7.37038228553821
37.82875,-122.07208,7.673668608760022
37.82875,-122.01375,7.8056816210641395
37.82875,-121.99708,8.006846829258452
37.82875,-121.96375,7.829633230344724
37.82875,-121.94708,7.928702604171536
37.82875,-121.93042,7.851688531709075
37.82875,-121.89708,7.88939866491506
37.82875,-121.84708,7.4086368939209475
37.82042,-122.53042,7.337333214224544
37.82042,-122.36375,7.538283847991791
37.82042,-122.31375,6.8412088837345895
37.82042,-122.28042,6.516796611618719
37.82042,-122.23875,7.789312314073065
37.82042,-122.22208,7.937360043211202
37.82042,-122.19708,7.396570552366204
37.82042,-122.15542,7.205999819417407
37.82042,-122.13875,7.354171622830864
37.82042,-122.12208,7.595700965435136
37.82042,-122.10542,7.709517202008669
37.82042,-122.08042,7.493404390375753
37.82042,-122.06375,7.7401360106703905
37.82042,-122.02208,7.848401070446944
37.82042,-121.98042,7.84072756056559
37.82042,-121.93875,7.986751644658975
37.82042,-121.91375,8.080088114524797
37.82042,-121.88875,7.775997445994191
37.82042,-121.85542,7.6054615558601
37.82042,-121.80542,7.333224609395069
37.81208,-122.43042,7.756200297265714
37.81208,-122.41375,7.667779430280254
37.81208,-122.37208,7.502661765426234
37.81208,-122.35542,7.727031782884481
37.81208,-122.33042,6.67582501488676
37.81208,-122.29708,6.7088370176971015
37.81208,-122.25542,7.055763975637292
37.81208,-122.20542,7.381360737459592
37.81208,-122.18042,7.4385626339485125
37.81208,-122.16375,7.562243319729807
37.81208,-122.01375,7.973054609245602
37.81208,-121.99708,7.7764643765657855
37.81208,-121.95542,7.814086795680326
37.81208,-121.89708,7.907394294769935
37.81208,-121.88042,7.913968558536569
37.81208,-121.79708,7.641271280002979
37.80375,-122.47208,7.543993271901285
37.80375,-122.43875,7.763186733813911
37.80375,-122.40542,7.660607883015185
37.80375,-122.28875,6.782758022968207
37.80375,-122.27208,7.019101493175136
37.80375,-122.23042,7.085987111919817
37.80375,-122.21375,7.025494456487088
37.80375,-122.18875,7.3094056742847116
37.80375,-122.17208,7.519591989498409
37.80375,-122.15542,7.273369853427449
37.80375,-122.11375,7.296163194923419
37.80375,-122.03875,7.666543407448638
37.80375,-122.00542,7.823919471345625
37.80375,-121.98875,7.862020666468669
37.80375,-121.97208,7.92766071172485
37.80375,-121.94708,7.698806954473408
37.80375,-121.93042,7.8969590277466155
37.80375,-121.90542,7.846090867582466
37.80375,-121.88875,7.7740513604860295
37.80375,-121.84708,7.742648837035312
37.80375,-121.78875,7.511589204900635
37.79542,-122.48042,7.833175737819494
37.79542,-122.45542,7.930572508432882
37.79542,-122.42208,7.634884104596991
37.79542,-122.39708,7.748698329051917
37.79542,-122.32208,7.018852455525372
37.79542,-122.26375,7.027028019745253
37.79542,-122.24708,7.004100162834641
37.79542,-122.22208,7.134206370463342
37.79542,-122.19708,6.882797531229918
37.79542,-122.18042,7.344427541068456
37.79542,-122.16375,7.266496763945179
37.79542,-122.13875,7.295602100557046
37.79542,-122.07208,7.56411961605077
37.79542,-122.02208,7.561578839785292
37.79542,-121.99708,7.776219640764384
37.79542,-121.98042,7.91396522277205
37.79542,-121.96375,7.917152762539444
37.79542,-121.93875,7.682578990041216
37.79542,-121.92208,7.854586995416112
37.79542,-121.89708,7.747893938171705
37.79542,-121.88042,7.733078537540846
37.79542,-121.86375,7.7880092813972706
37.79542,-121.83042,7.477331367729873
37.78708,-122.48875,7.859394760132138
37.78708,-122.46375,7.887908055401271
37.78708,-122.44708,7.861854323709904
37.78708,-122.41375,7.303761945777762
37.78708,-122.38875,7.7129834967809705
37.78708,-122.33042,7.582238292195923
37.78708,-122.29708,7.156292940797791
37.78708,-122.27208,7.404782442356745
37.78708,-122.25542,6.934328519689392
37.78708,-122.23042,6.975403378511366
37.78708,-122.20542,6.565052413234121
37.78708,-122.18875,6.920120422585387
37.78708,-122.17208,6.835987794407391
37.78708,-122.14708,6.9051271672055625
37.78708,-122.06375,7.6059232024875225
37.78708,-122.01375,7.862328937262339
37.78708,-121.97208,7.715937302051339
37.78708,-121.94708,7.833670727994472
37.78708,-121.93042,7.822916024845484
37.78708,-121.90542,7.852495450069162
37.78708,-121.88875,7.666452905543521
37.78708,-121.83875,7.5975259904698875
37.78708,-121.81375,7.617112422797269
37.77875,-122.50542,7.7978927713490025
37.77875,-122.48042,7.779610662361934
37.77875,-122.45542,7.704136085668347
37.77875,-122.43042,7.695447468509373
37.77875,-122.39708,7.760109347879277
37.77875,-122.32208,7.456615610249959
37.77875,-122.28042,7.020676908268233
37.77875,-122.26375,7.109750211723312
37.77875,-122.23875,6.959630180378414
37.77875,-122.22208,6.562090229414071
37.77875,-122.18042,6.507748069132088
37.77875,-122.16375,6.556621760705831
37.77875,-122.13875,7.030296152567631
37.77875,-122.07208,7.337066604130777
37.77875,-121.98875,7.721161083405749
37.77875,-121.96375,7.743069672797553
37.77875,-121.93875,7.686067734952373
37.77875,-121.91375,7.712799545581633
37.77875,-121.89708,7.638419656728757
37.77875,-121.85542,7.833334031165909
37.77875,-121.83042,7.422040435230927
37.77875,-121.80542,7.340330376548547
37.77042,-122.51375,7.501615977855206
37.77042,-122.49708,7.819920945565667
37.77042,-122.44708,7.338630819811139
37.77042,-122.41375,7.779663597983928
37.77042,-122.28875,6.9153519913074435
37.77042,-122.27208,7.133392821401956
37.77042,-122.25542,7.049992147947024
37.77042,-122.23042,6.751722141282957
37.77042,-122.21375,6.066007165455398
37.77042,-122.19708,6.451424861692138
37.77042,-122.17208,6.2062391917252
37.77042,-122.15542,6.565409634530952
37.77042,-122.12208,7.093598117808176
37.77042,-122.08042,7.1481327782139825
37.77042,-122.06375,7.245520304616554
37.77042,-122.03042,7.501531012213191
37.77042,-122.01375,7.657011697877002
37.77042,-121.99708,7.8292326954578995
37.77042,-121.98042,7.841984215687327
37.77042,-121.92208,7.668026117229686
37.77042,-121.81375,7.519708848380302
37.77042,-121.78875,6.996476345470244
37.76208,-122.48875,7.571175465931351
37.76208,-122.47208,7.794859970019969
37.76208,-122.45542,7.75965198932759
37.76208,-122.43875,7.670934783446302
37.76208,-122.42208,7.536183259137363
37.76208,-122.39708,7.522482208628823
37.76208,-122.38042,7.571120677813844
37.76208,-122.26375,7.059017837231044
37.76208,-122.23875,7.063800802065983
37.76208,-122.18042,6.3047448752993
37.76208,-122.16375,6.546164407681856
37.76208,-122.13875,6.67960981281501
37.76208,-122.03875,7.4378917512312634
37.76208,-121.98875,7.763935631124534
37.76208,-121.97208,7.697041752070673
37.76208,-121.94708,7.670536634513849
37.76208,-121.93042,7.7964164729233625
37.76208,-121.90542,7.749426961256178
37.76208,-121.88875,7.700714388480724
37.76208,-121.86375,7.555749897694869
37.76208,-121.82208,7.511787481616562
37.76208,-121.79708,7.123329616015944
37.75375,-122.50542,7.429370064745561
37.75375,-122.44708,7.7175279247724875
37.75375,-122.40542,7.423315418505954
37.75375,-122.38875,7.335276807897538
37.75375,-122.24708,7.228672902184507
37.75375,-122.23042,7.235839137629554
37.75375,-122.20542,6.195759992424727
37.75375,-122.18875,6.407065701683566
37.75375,-122.14708,6.68704106806817
37.75375,-122.12208,6.886547870171393
37.75375,-122.03042,7.3194643457730315
37.75375,-122.01375,7.799762414090769
37.75375,-121.99708,7.753407961689185
37.75375,-121.98042,7.537851774375914
37.75375,-121.96375,7.736199987134081
37.75375,-121.93875,7.672416055347522
37.75375,-121.89708,7.795435846706185
37.75375,-121.88042,7.5402364923996155
37.75375,-121.81375,7.405880378479291
37.75375,-121.78875,6.8845780634343114
37.74542,-122.48042,7.463061333716594
37.74542,-122.46375,7.731309545078332
37.74542,-122.43042,7.918954850787804
37.74542,-122.39708,7.0614616249849425
37.74542,-122.25542,7.174520155040371
37.74542,-122.23875,7.19968864528288
37.74542,-122.17208,5.8976312977371785
37.74542,-122.15542,6.328198292581162
37.74542,-122.13875,6.731130476578501
37.74542,-122.11375,7.095721148583917
37.74542,-122.05542,7.090657029539326
37.74542,-122.03875,7.129579887830983
37.74542,-122.02208,7.793362858942081
37.74542,-121.98875,7.618279257164595
37.74542,-121.95542,7.759513288959253
37.74542,-121.93042,7.649306880920913
37.74542,-121.91375,7.6744438543343785
37.74542,-121.88875,7.570942046421915
37.74542,-121.82208,7.537423015534066
37.74542,-121.80542,7.297316982973067
37.73708,-122.49708,7.461665451851839
37.73708,-122.44708,7.72933312455917
37.73708,-122.41375,7.335837452855259
37.73708,-122.38875,6.957372284860316
37.73708,-122.26375,7.3267429647128255
37.73708,-122.24708,7.326498352639131
37.73708,-122.23042,7.190384857461729
37.73708,-122.18875,6.348366252893872
37.73708,-122.16375,6.855149087873322
37.73708,-122.14708,6.8597363077136535
37.73708,-122.13042,6.9657858252197435
37.73708,-122.03042,7.459917939366163
37.73708,-121.98042,7.534675726152436
37.73708,-121.96375,7.505445606159904
37.73708,-121.94708,7.558346568766329
37.73708,-121.92208,7.666167844868536
37.73708,-121.86375,7.648126860815467
37.73708,-121.81375,7.147014863543999
37.72875,-122.47208,7.76697175247638
37.72875,-122.43875,7.4541796016571436
37.72875,-122.42208,7.228597595161776
37.72875,-122.40542,6.902441244036211
37.72875,-122.38042,6.731738437045598
37.72875,-122.36375,6.8165472349188985
37.72875,-122.25542,7.3146735419583395
37.72875,-122.23875,6.979139404041592
37.72875,-122.20542,6.81588821351377
